term,tfidf_mean
만들어,0.0006917039144480759
그대로,0.0006913611945423615
느낄수,0.0006902264704609552
잘하는,0.0006894616700115703
좋겠다,0.0006875373083988777
흘리며,0.0006852314472850511
후반부에,0.0006836900624187199
재미를,0.0006814001490767895
즐겁고,0.0006803576161610523
오열,0.0006800268398487737
하나도,0.0006786808794204791
짧게,0.0006783726125617045
훌륭합니다,0.0006782196228083901
같아서,0.0006781025395693597
슬펐던,0.000677563743235951
영화임,0.0006770395811904598
잘한다,0.0006767436476015116
돈이,0.0006765433707232909
시작부터,0.0006765269613704151
안하고,0.000675937494526548
초반엔,0.0006755425736530414
흘리고,0.0006745869352986234
해주는,0.0006736017245732596
광광,0.0006725775392805735
자체,0.0006688416550540476
풀어낸,0.000667357699137182
대단합니다,0.000665593553871024
영화도,0.0006655726540991028
명연기,0.0006650844403424892
기대하고,0.0006635182214572842
역쉬,0.0006634089956274812
기반으로,0.0006619135579729151
온가족이,0.0006611503566069202
결과를,0.0006608559306038226
되었다,0.000660843528356693
모습을,0.0006608323528302625
누가,0.0006607119939977156
볼때마다,0.0006603368042591575
하면서,0.0006599332728977502
흐르는,0.0006596938204398928
만들어진,0.0006579164011721256
나고,0.0006575903381469315
배우도,0.000656851309795739
몰입감과,0.0006564646143011453
모처럼,0.0006564405063200901
남습니다,0.0006563139933038055
않지만,0.000655961975835053
관람했는데,0.0006554136190526314
끝나고도,0.0006545778143229104
오래간만에,0.0006538785484484426
만들어주셔서,0.0006535138972448355
중간,0.0006533551853521959
우는,0.0006525050807348013
남아,0.0006519033051812405
영화였음,0.0006507490127046622
연휴,0.0006506900651141516
극장에,0.0006504319147148752
감동으로,0.0006489299045422245
관심을,0.0006477701977616183
왔네요,0.0006472709971502914
말할,0.0006470240343881082
끌고,0.000646684567370609
천만관객,0.0006459780125874723
장난,0.0006459281926151915
여러,0.000645735815972627
조선의,0.0006456442498625981
해도,0.0006452368835353939
느꼈습니다,0.0006450202725706666
봐야,0.0006450090140946135
됩니다,0.0006432736424627322
유쾌하고,0.0006431023067077853
상상력이,0.0006426263229938611
않았던,0.000642147639018072
잡은,0.0006414768621517944
지루할,0.0006405789549935395
장항준감독,0.0006403793298551006
관심이,0.0006402304133363137
설연휴,0.000640056483131086
감동이었어요,0.0006399171275829271
막판에,0.0006388823170821288
순간,0.0006361130834566377
상상력을,0.0006338303384868351
느끼게,0.0006331514818932888
연기한,0.000632998163326037
웃으며,0.0006327382147208884
시간가는,0.0006319579825955938
중에,0.0006312731136785464
사람의,0.0006291115637087858
좋을,0.0006270683935854243
봤던,0.0006250150572157152
표현한,0.000623996249603143
남을,0.0006236918602138688
그러나,0.0006226570904497717
않을,0.0006217687026833468
억지,0.0006209058329942893
엄흥도와,0.0006206937795827981
누구나,0.0006201029421338699
연출을,0.0006198885209901547
영화인,0.0006190152351470165
백성이,0.0006188165606773385
흘리면서,0.0006170007013727218
오열하면서,0.0006155920680738611
앞으로,0.0006155209413341547
되었고,0.000615281221110617
눈물은,0.0006152096759715377
이야기에,0.0006151144882804224
먹먹한,0.0006150532073346817
보여준,0.0006140832951279697
몰입되어,0.0006131020336353479
동시에,0.0006122339886834012
멈추지,0.0006119545425736076
쉽게,0.0006118908838365542
눈물만,0.000611578022821248
좋은데,0.0006105081744610027
전에,0.0006094781151648293
대단한,0.0006074128988574207
울림이,0.0006069803837823037
만한,0.0006063171613951881
근래,0.000605738990616836
왕을,0.0006049052496349581
싶습니다,0.0006045580220307947
개인적으로,0.0006035634513467362
합이,0.0006029897549085546
유지태님,0.0006006081233046022
아닌데,0.0005994131182532259
아팠습니다,0.0005981916108568966
말할것도,0.0005978382706570704
몰입을,0.0005965607209788584
이야기는,0.000596455708154423
일단,0.0005962054354855066
않아,0.0005956997914979221
엄홍도,0.000595565046481919
슬프기도,0.0005938153827945022
아쉬웠어요,0.0005934711734168652
가지고,0.0005931748399099803
영화이다,0.0005931226758770504
눈만,0.0005905521621703342
않아서,0.0005897464633896155
오히려,0.0005896486689735027
특유의,0.0005891137984603409
엄청난,0.0005889282434826087
아들과,0.0005884966553480972
미쳤고,0.0005877342537016491
장면도,0.0005876897267850474
가족이,0.0005868894318671999
좋았는데,0.0005863796260903924
얼굴,0.0005841305978952615
거장,0.0005825600805054069
어찌,0.0005820431708597198
웃음이,0.0005801345818801602
공감,0.0005797244756575222
웃음을,0.0005790626905579943
나올,0.0005787573667969859
비극적인,0.0005785361753980672
역사도,0.0005781301284942437
단종역,0.0005755335958525251
먹먹하고,0.0005739998583392487
아쉬웠지만,0.0005738482104329707
최근에,0.000573806770787415
관객을,0.0005736784725823463
여전히,0.0005731104398181751
됐어요,0.0005721889572145513
실화를,0.0005706834935401516
끝을,0.0005705845573444478
해요,0.0005690774324572712
생각했는데,0.0005688143348740596
표정,0.0005686334734160052
죽음을,0.000568200890252848
물론,0.000565056529823739
좀더,0.0005641829101542615
무거운,0.0005619845597736887
부분을,0.0005587792919411358
것은,0.0005543436652725043
되었네요,0.0005542319849512804
연출에,0.0005534064215581294
마지막까지,0.0005520449456396842
덕에,0.0005515138549645413
이후,0.0005497023510775845
높은,0.0005495279306424192
빠져,0.0005478592129824799
보는데도,0.000547034935499931
배우님은,0.0005442942134073263
그걸,0.0005422080038185182
왔는데,0.0005415461498505542
